year_th,name_n,province_n_th,product_amt,product_ratio,harvested_area,product_per_harvested_area,
2562,มะพร้าว,ตรัง,5062,0.0058,4939,1024.9,
2562,มะพร้าว,อุบลราชธานี,48,1.0E-4,70,685.71,
2562,มะพร้าว,อุดรธานี,48,1.0E-4,74,648.65,
2562,มะพร้าว,ขอนแก่น,53,1.0E-4,108,490.74,
2562,มะพร้าว,ตาก,867,0.001,977,887.41,
2562,มะพร้าว,สมุทรสงคราม,35469,0.0404,31361,1130.99,
2562,มะพร้าว,พิษณุโลก,314,4.0E-4,321,978.19,
2562,มะพร้าว,ราชบุรี,7107,0.0081,7223,983.94,
2562,มะพร้าว,นราธิวาส,20644,0.0235,28995,711.98,
2562,มะพร้าว,นครปฐม,1745,0.002,2364,738.16,
2562,มะพร้าว,นครราชสีมา,219,2.0E-4,247,886.64,
2562,มะพร้าว,สระบุรี,244,3.0E-4,235,1038.3,
2562,มะพร้าว,สุพรรณบุรี,38,0,43,883.72,
2561,สับปะรด,เลย,52945,0.0236,12983,4078.03,
2561,สับปะรด,สุพรรณบุรี,5155,0.0023,1604,3213.84,
2561,เงาะ,อุบลราชธานี,638,0.0024,461,1383.95,
2561,เงาะ,สุโขทัย,549,0.0021,780,703.85,
2561,สับปะรด,สุพรรณบุรี,5155,0.0023,1604,3213.84,
2561,สับปะรด,หนองคาย,29346,0.0131,4715,6223.97,
2561,เงาะ,หนองคาย,727,0.0028,636,1143.08,
2561,สับปะรด,หนองคาย,29346,0.0131,4715,6223.97,
2561,เงาะ,พิษณุโลก,1317,0.005,1307,1007.65,
2561,สับปะรด,พิษณุโลก,117975,0.0525,32375,3644.02,
2561,สับปะรด,พิษณุโลก,117975,0.0525,32375,3644.02,
2561,มังคุด,ตรัง,1311,0.0071,3059,428.57,
2561,เงาะ,นครราชสีมา,17,1.0E-4,42,404.76,
2561,เงาะ,ตรัง,958,0.0037,1605,596.88,
2561,มังคุด,นราธิวาส,11399,0.0618,20307,561.33,
2561,เงาะ,นราธิวาส,12991,0.0497,24057,540.01,
2561,สับปะรด,ราชบุรี,152605,0.0679,43852,3480,
2561,เงาะ,ราชบุรี,65,2.0E-4,184,353.26,
2561,สับปะรด,ราชบุรี,152605,0.0679,43852,3480,
2561,เงาะ,เลย,933,0.0036,1353,689.58,
2561,สับปะรด,เลย,52945,0.0236,12983,4078.03,
2560,สับปะรด,ราชบุรี,155288,0.0667,47001,3303.93,
2560,สับปะรด,อุดรธานี,2040,9.0E-4,510,4000,
2560,สับปะรด,สุพรรณบุรี,4154,0.0018,1266,3281.2,
2560,สับปะรด,ราชบุรี,155288,0.0667,47001,3303.93,
2560,สับปะรด,สุพรรณบุรี,4154,0.0018,1266,3281.2,
2560,เงาะ,อุบลราชธานี,2028,0.0081,1316,1541.03,
2560,เงาะ,สุโขทัย,2134,0.0086,5305,402.26,
2560,สับปะรด,เลย,68364,0.0294,16991,4023.54,
2560,เงาะ,เลย,407,0.0016,600,678.33,
2560,สับปะรด,เลย,68364,0.0294,16991,4023.54,
2560,เงาะ,ราชบุรี,61,2.0E-4,157,388.54,
2560,สับปะรด,หนองคาย,30255,0.013,5357,5647.75,
2560,เงาะ,พิษณุโลก,1249,0.005,1315,949.81,
2560,สับปะรด,พิษณุโลก,112228,0.0482,31677,3542.89,
2560,มังคุด,นราธิวาส,85,4.0E-4,20225,4.2,
2560,เงาะ,นราธิวาส,118,5.0E-4,25591,4.61,
2560,เงาะ,นครราชสีมา,26,1.0E-4,42,619.05,
2560,เงาะ,หนองคาย,291,0.0012,334,871.26,
2560,สับปะรด,พิษณุโลก,112228,0.0482,31677,3542.89,
2560,สับปะรด,หนองคาย,30255,0.013,5357,5647.75,
2560,เงาะ,ตรัง,571,0.0023,1598,357.32,
2560,มังคุด,ตรัง,698,0.0033,2948,236.77,
2560,สับปะรด,อุดรธานี,2040,9.0E-4,510,4000,
2559,สับปะรด,เลย,46553,0.0231,11681,3985.36,
2559,เงาะ,เลย,288,0.0013,592,486.49,
2559,สับปะรด,เลย,93106,0.0231,23362,3985.36,
2559,สับปะรด,พิษณุโลก,100834,0.05,27909,3612.96,
2559,เงาะ,พิษณุโลก,1354,0.0063,1324,1022.66,
2559,สับปะรด,พิษณุโลก,201668,0.0501,55818,3612.96,
2559,เงาะ,ราชบุรี,58,3.0E-4,150,386.67,
2559,สับปะรด,ราชบุรี,130746,0.0649,41119,3179.7,
2559,สับปะรด,ราชบุรี,261492,0.0649,82238,3179.7,
2559,เงาะ,ตรัง,632,0.0029,1592,396.98,
2559,เงาะ,นครราชสีมา,23,1.0E-4,31,741.94,
2559,สับปะรด,หนองคาย,55844,0.0139,9766,5718.21,
2559,เงาะ,หนองคาย,162,8.0E-4,294,551.02,
2559,สับปะรด,หนองคาย,27922,0.0139,4883,5718.21,
2559,เงาะ,อุบลราชธานี,219,0.001,286,765.73,
2559,มังคุด,ตรัง,831,0.0044,2924,284.2,
2559,เงาะ,นราธิวาส,8390,0.0389,26032,322.3,
2559,สับปะรด,สุพรรณบุรี,9662,0.0024,3072,3145.18,
2559,เงาะ,สุโขทัย,514,0.0024,737,697.42,
2559,สับปะรด,สุพรรณบุรี,4831,0.0024,1536,3145.18,
2559,มังคุด,นราธิวาส,5952,0.0318,20626,288.57,
2558,เงาะ,หนองคาย,230,7.0E-4,304,756.58,
2558,สับปะรด,หนองคาย,23092,0.0127,3438,6716.7,
2558,เงาะ,นครราชสีมา,25,1.0E-4,31,806.45,
2558,สับปะรด,นครราชสีมา,49,0,64,765.63,
2558,สับปะรด,สุพรรณบุรี,5875,0.0027,1902,3088.85,
2558,สับปะรด,สุพรรณบุรี,5875,0.0032,1902,3088.85,
2558,เงาะ,สุโขทัย,751,0.0024,923,813.65,
2558,สับปะรด,สุโขทัย,1424,7.0E-4,1269,1122.14,
2558,สับปะรด,พิษณุโลก,95750,0.0447,27695,3457.3,
2558,มังคุด,นราธิวาส,6215,0.0311,19883,312.58,
2558,เงาะ,พิษณุโลก,1472,0.0047,1304,1128.83,
2558,สับปะรด,นราธิวาส,8834,0.0041,26434,334.19,
2558,สับปะรด,พิษณุโลก,93858,0.0514,26391,3556.44,
2558,เงาะ,นราธิวาส,8834,0.0281,26434,334.19,
2558,สับปะรด,ราชบุรี,106628,0.0498,35425,3009.96,
2558,เงาะ,ราชบุรี,80,3.0E-4,160,500,
2558,สับปะรด,ราชบุรี,106548,0.0584,35265,3021.35,
2558,เงาะ,เลย,435,0.0014,581,748.71,
2558,เงาะ,อุบลราชธานี,294,9.0E-4,313,939.3,
2558,สับปะรด,เลย,36340,0.0199,9186,3956.02,
2558,สับปะรด,เลย,36795,0.0172,9767,3767.28,
2558,สับปะรด,อุบลราชธานี,326,2.0E-4,329,990.88,
2558,เงาะ,ตรัง,1088,0.0035,1774,613.3,
2558,มังคุด,ตรัง,1151,0.0058,3059,376.27,
2558,สับปะรด,ตรัง,1088,5.0E-4,1774,613.3,
2558,สับปะรด,หนองคาย,23322,0.0109,3742,6232.5,
2557,เงาะ,พิษณุโลก,2016,0.0062,1304,1546.01,
2557,สับปะรด,พิษณุโลก,74081,0.0386,20417,3628.4,
2557,เงาะ,นราธิวาส,11433,0.0354,27028,423.01,
2557,เงาะ,ราชบุรี,90,3.0E-4,160,562.5,
2557,สับปะรด,พิษณุโลก,74081,0.0386,20417,3628.4,
2557,สับปะรด,หนองคาย,19414,0.0101,2886,6726.96,
2557,เงาะ,ตรัง,1363,0.0042,1860,732.8,
2557,เงาะ,นครราชสีมา,45,1.0E-4,65,692.31,
2557,มังคุด,นราธิวาส,8342,0.0288,20546,406.02,
2557,มังคุด,ตรัง,1685,0.0058,3187,528.71,
2557,เงาะ,เลย,602,0.0019,601,1001.66,
2557,เงาะ,สุโขทัย,1325,0.0041,1268,1044.95,
2557,สับปะรด,เลย,31635,0.0165,7811,4050.06,
2557,สับปะรด,เลย,31635,0.0165,7811,4050.06,
2557,เงาะ,อุบลราชธานี,370,0.0011,334,1107.78,
2557,สับปะรด,ราชบุรี,97135,0.0507,32744,2966.5,
2557,สับปะรด,หนองคาย,19414,0.0101,2886,6726.96,
2557,เงาะ,หนองคาย,202,6.0E-4,246,821.14,
2557,สับปะรด,สุพรรณบุรี,9219,0.0048,2952,3122.97,
2557,สับปะรด,สุพรรณบุรี,9219,0.0048,2952,3122.97,
2557,สับปะรด,ราชบุรี,97135,0.0507,32744,2966.5,
2562,มังคุด,ตรัง,1536,0.0045,3227,475.98,
2562,เงาะ,อุบลราชธานี,625,0.0022,476,1313.03,
2562,เงาะ,ตรัง,1138,0.0041,1671,681.03,
2562,เงาะ,พิษณุโลก,1417,0.0051,1300,1090,
2562,เงาะ,ราชบุรี,74,3.0E-4,197,375.63,
2562,เงาะ,เลย,1310,0.0047,2044,640.9,
2562,มังคุด,นราธิวาส,11287,0.0334,19836,569.02,
2562,เงาะ,นราธิวาส,12037,0.0429,21845,551.02,
2562,เงาะ,หนองคาย,683,0.0024,687,994.18,
2562,เงาะ,นครราชสีมา,23,1.0E-4,42,547.62,
2562,เงาะ,สุโขทัย,508,0.0018,778,652.96,
2561,มันสำปะหลัง,อุบลราชธานี,1561688,0.0532,442615,3528.32,
2561,มันสำปะหลัง,เลย,1115774,0.038,325647,3426.33,
2561,มันสำปะหลัง,สุโขทัย,268186,0.0091,80948,3313.07,
2561,มันสำปะหลัง,อุดรธานี,871482,0.0297,234794,3711.69,
2561,มันสำปะหลัง,สระบุรี,134274,0.0046,41587,3228.75,
2561,กล้วยไม้,สระบุรี,99,0.0021,54,1833.33,
2561,มันสำปะหลัง,สุพรรณบุรี,98792,0.0034,30890,3198.19,
2561,มันสำปะหลัง,อุบลราชธานี,1561688,0.0532,442615,3528.32,
2561,มันสำปะหลัง,อุดรธานี,871482,0.0297,234794,3711.69,
2561,มันสำปะหลัง,สุโขทัย,268186,0.0091,80948,3313.07,
2561,มันสำปะหลัง,หนองคาย,41243,0.0014,12695,3248.76,
2561,กล้วยไม้,สุพรรณบุรี,286,0.0059,205,1395.12,
2561,มันสำปะหลัง,สุพรรณบุรี,98792,0.0034,30890,3198.19,
2561,มันสำปะหลัง,สระบุรี,134274,0.0046,41587,3228.75,
2561,มันสำปะหลัง,หนองคาย,41243,0.0014,12695,3248.76,
2561,มันสำปะหลัง,ตาก,451612,0.0154,129578,3485.25,
2561,มันสำปะหลัง,พิษณุโลก,506638,0.0173,157361,3219.59,
2561,มันสำปะหลัง,พิษณุโลก,506638,0.0173,157361,3219.59,
2561,มันสำปะหลัง,นครราชสีมา,5298895,0.1804,1405679,3769.63,
2561,กล้วยไม้,นครราชสีมา,828,0.0172,310,2670.97,
2561,มันสำปะหลัง,นครราชสีมา,5298895,0.1804,1405679,3769.63,
2561,มันสำปะหลัง,ตาก,451612,0.0154,129578,3485.25,
2561,กล้วยไม้,นครปฐม,19109,0.3969,8370,2283.03,
2561,มันสำปะหลัง,กำแพงเพชร,2341292,0.0797,651439,3594.03,
2561,กล้วยไม้,ขอนแก่น,6,1.0E-4,4,1500,
2561,มันสำปะหลัง,กำแพงเพชร,2341292,0.0797,651439,3594.03,
2561,มันสำปะหลัง,ขอนแก่น,732135,0.0249,212592,3443.85,
2561,มันสำปะหลัง,ขอนแก่น,732135,0.0249,212592,3443.85,
2561,มันสำปะหลัง,ราชบุรี,252406,0.0086,76317,3307.34,
2561,กล้วยไม้,ราชบุรี,4084,0.0848,2244,1819.96,
2561,มันสำปะหลัง,ราชบุรี,252406,0.0086,76317,3307.34,
2561,มันสำปะหลัง,แพร่,68801,0.0023,22171,3103.2,
2561,มันสำปะหลัง,เลย,1115774,0.038,325647,3426.33,
2561,มันสำปะหลัง,แพร่,68801,0.0023,22171,3103.2,
2560,กล้วยไม้,ราชบุรี,3799,0.0826,2176,1745.86,
2560,มันสำปะหลัง,สุพรรณบุรี,134733,0.0044,42353,3181.19,
2560,มันสำปะหลัง,ราชบุรี,247793,0.0081,75723,3272.36,
2560,มันสำปะหลัง,อุดรธานี,925753,0.0304,246209,3760.03,
2560,มันสำปะหลัง,สุพรรณบุรี,134733,0.0044,42353,3181.19,
2560,มันสำปะหลัง,อุดรธานี,925753,0.0304,246209,3760.03,
2560,มันสำปะหลัง,สระบุรี,139998,0.0046,45378,3085.15,
2560,มันสำปะหลัง,อุบลราชธานี,1575033,0.0516,445435,3535.94,
2560,มันสำปะหลัง,สุโขทัย,240050,0.0079,82974,2893.07,
2560,มันสำปะหลัง,สุโขทัย,240050,0.0079,82974,2893.07,
2560,มันสำปะหลัง,เลย,1044323,0.0342,302789,3449.01,
2560,มันสำปะหลัง,เลย,1044323,0.0342,302789,3449.01,
2560,มันสำปะหลัง,อุบลราชธานี,1575033,0.0516,445435,3535.94,
2560,มันสำปะหลัง,ราชบุรี,247793,0.0081,75723,3272.36,
2560,มันสำปะหลัง,กำแพงเพชร,2407241,0.0789,678582,3547.46,
2560,มันสำปะหลัง,กำแพงเพชร,2407241,0.0789,678582,3547.46,
2560,มันสำปะหลัง,ขอนแก่น,737716,0.0242,216644,3405.2,
2560,กล้วยไม้,ขอนแก่น,7,2.0E-4,4,1750,
2560,มันสำปะหลัง,ขอนแก่น,737716,0.0242,216644,3405.2,
2560,มันสำปะหลัง,สระบุรี,139998,0.0046,45378,3085.15,
2560,มันสำปะหลัง,พิษณุโลก,492706,0.0162,156982,3138.61,
2560,กล้วยไม้,นครปฐม,16599,0.3607,8085,2053.06,
2560,มันสำปะหลัง,แพร่,64093,0.0021,21418,2992.48,
2560,มันสำปะหลัง,แพร่,64093,0.0021,21418,2992.48,
2560,มันสำปะหลัง,หนองคาย,51926,0.0017,16498,3147.41,
2560,มันสำปะหลัง,ตาก,461308,0.0151,134195,3437.59,
2560,มันสำปะหลัง,ตาก,461308,0.0151,134195,3437.59,
2560,กล้วยไม้,สระบุรี,75,0.0016,43,1744.19,
2560,มันสำปะหลัง,หนองคาย,51926,0.0017,16498,3147.41,
2560,มันสำปะหลัง,พิษณุโลก,492706,0.0162,156982,3138.61,
2560,มันสำปะหลัง,นครราชสีมา,5514475,0.1808,1488646,3704.36,
2560,มันสำปะหลัง,นครราชสีมา,5514475,0.1808,1488646,3704.36,
2560,กล้วยไม้,นครราชสีมา,888,0.0193,306,2901.96,
2560,กล้วยไม้,สุพรรณบุรี,350,0.0076,233,1502.15,
2559,มันสำปะหลัง,เลย,1145494,0.0368,349315,3279.26,
